decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_4dc76181bb37403f,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,2.0,2.5420749015657846,0.08973537221865215,3,HIGH_QUALITY,
dc_bt_601c045d4a4d4c23,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,1.9999999999999278,2.745346965609437,0.2253406179864485,3,HIGH_QUALITY,
dc_bt_865cfd25e6804ac9,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,backtest_pipeline,,2.0,3.5949048592545916,0.9435445824815336,3,HIGH_QUALITY,
dc_bt_17360cc688c74e6b,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_f49e4da4ddd949fb,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_f0d772cd03a84d5f,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_a20ca43c0c854776,qb_run_20260425T051333Z_7e01f5fe,,trend,Overlap,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_bf9ff73589254ea4,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_50ba8c95d2724e5a,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_684351dc707541f2,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_02886246177e4796,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_ed8a875733fd4887,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_4f6f6ae18c3c455b,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_0fef99a3e12047f5,qb_run_20260425T051333Z_7e01f5fe,,trend,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_bd1d6ae70660477c,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_53c2aab94cdf41e3,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_7560a0383abb47b3,qb_run_20260425T051333Z_7e01f5fe,,expansion,Asia,,regime_allowed_sessions,,,,,0,UNKNOWN,
dc_bt_b9fe6898675b4fca,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,backtest_pipeline,,2.0000000000001186,3.455114822547143,0.07828810020869952,3,HIGH_QUALITY,
dc_bt_9ebaea5aa92e4d23,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,backtest_pipeline,,2.0,2.333586984092564,,3,HIGH_QUALITY,
dc_bt_86207bdc8fa345af,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,backtest_pipeline,,-1.0,1.1754565189630228,1.1709871025412157,-1,LOW_QUALITY,
dc_bt_ce99befd366e4d6a,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_42aef0474c744dc4,qb_run_20260425T051333Z_7e01f5fe,,trend,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_fe53caf7da974e39,qb_run_20260425T051333Z_7e01f5fe,,expansion,New York,,max_trades_per_session,,,,,0,UNKNOWN,
dc_bt_b07a7119c55446b1,qb_run_20260425T051333Z_7e01f5fe,,expansion,New York,,max_trades_per_session,,,,,0,UNKNOWN,
