decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_f25389d9efed4d35,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.3562461830766244,1.6244825948294421,-2,LOW_QUALITY,
dc_bt_28bb2e3cf0c54399,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,,1.0664565274495537,-2,LOW_QUALITY,
dc_bt_34d31c1888424b94,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.6682796050480627,1.1809324527562068,-2,LOW_QUALITY,
dc_bt_1e5f70fe8e6647da,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,backtest_pipeline,ALLOW,2.0000000000001066,2.5565298882121983,0.41656068009915703,3,HIGH_QUALITY,
dc_bt_7a34271c685c4ef3,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,backtest_pipeline,ALLOW,2.0,2.729767246666958,,3,HIGH_QUALITY,
dc_bt_e7b37af357314e4f,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,backtest_pipeline,ALLOW,-1.0,1.8270584921604198,2.365975025819148,-2,LOW_QUALITY,
dc_bt_82ebcf2a6d604c21,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_4699f73e77074388,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_ef9fba822b544be1,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_444eca7aab954d73,qb_run_20260425T055454Z_3f78ff9c,,trend,London,,max_trades_per_session,BLOCK,,,,0,UNKNOWN,
dc_bt_bba97cad356e4862,qb_run_20260425T055454Z_3f78ff9c,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.2675808506764865,1.0236029367150403,-2,LOW_QUALITY,
dc_bt_69ecefbb0c4a43c5,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,backtest_pipeline,ALLOW,2.000000000000047,2.664445558274624,0.7945867853878994,3,HIGH_QUALITY,
dc_bt_2b6f94c2f8fd43dc,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,backtest_pipeline,ALLOW,2.0000000000000444,2.4089385474860547,0.5897206703910847,3,HIGH_QUALITY,
dc_bt_fbe5bbba8058456b,qb_run_20260425T055454Z_3f78ff9c,,expansion,New York,,backtest_pipeline,ALLOW,-1.0,0.6062440870387703,1.1004730368968667,-2,LOW_QUALITY,
dc_bt_8ce62d84e5664935,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_58d59df669a74c1a,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_6dbee53212224a53,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_0b12d13629a24311,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_c3d255effa4a4221,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_27698db808994094,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_d24f220cfc0443c7,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_7a0e5ecb7ebb4468,qb_run_20260425T055454Z_3f78ff9c,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_7d5833dfdc0b4f6c,qb_run_20260425T055454Z_3f78ff9c,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
