decision_cycle_id,run_id,symbol,regime,session,action,guard_name,guard_decision,pnl_r,mfe_r,mae_r,quality_score,quality_label,warnings
dc_bt_0c004200f5644505,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_a0545f5ef23a4a01,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_5b82344dde024813,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_eb2d26e41c184e1b,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_b0d5c0fcfd23489b,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_9841f9eead48423f,qb_run_20260425T055536Z_36979f52,,trend,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_40ba1b8df4c04591,qb_run_20260425T055536Z_36979f52,,compression,Asia,,regime_profile,BLOCK,,,,0,UNKNOWN,
dc_bt_b83c2826fd4f4e5b,qb_run_20260425T055536Z_36979f52,,expansion,Overlap,,backtest_pipeline,ALLOW,2.0000000000000613,2.139602837424883,0.6771371998693256,3,HIGH_QUALITY,
dc_bt_06c56ed40fed4d47,qb_run_20260425T055536Z_36979f52,,expansion,Overlap,,backtest_pipeline,ALLOW,2.0,2.6712152164859364,,3,HIGH_QUALITY,
dc_bt_48374004b6fe4179,qb_run_20260425T055536Z_36979f52,,expansion,New York,,backtest_pipeline,ALLOW,-1.0,,2.4940034506459154,-2,LOW_QUALITY,
dc_bt_14f22fe9ee8145a3,qb_run_20260425T055536Z_36979f52,,expansion,Asia,,regime_allowed_sessions,BLOCK,,,,0,UNKNOWN,
dc_bt_74d7889f13a4406a,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.023583202983976145,1.020815786307315,-2,LOW_QUALITY,
dc_bt_8a4d48ea59664888,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.31537544696069064,1.536328963051263,-2,LOW_QUALITY,
dc_bt_3bce04c6a595439e,qb_run_20260425T055536Z_36979f52,,trend,Overlap,,backtest_pipeline,ALLOW,-1.0,0.17406160369120588,1.597456041900501,-2,LOW_QUALITY,
